"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math3.optimization.direct",288.083333333333,57,9.08333333333333,60.1666666666667,NA,0.75,0.833333333333333,0,0,0.25,0,0,0,0,0,0.00510204083333333,0,0,0,11.9166666666667,0.0833333333333333,0.166666666666667,12.0833333333333,0.0827546296666667,0.00010442775,0.0002088555,0.0829634851666667,1624,327,22,184,NA,2,5,0,0,3,0,0,0,0,0,0.06122449,0,0,0,143,1,2,143,0.993055556,0.001253133,0.002506266,0.993055556,3457,684,109,722,NA,9,10,0,0,3,0,0,0,0,0,0.06122449,0,0,0,143,1,2,145,0.993055556,0.001253133,0.002506266,0.995561822,3
"org.apache.commons.math3.optimization.fitting",91.6,5.2,3.6,26.8,NA,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0.0023391812,0.0023391812,171,11,7,50,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.011695906,0.011695906,458,26,18,134,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.011695906,0.011695906,0
"org.apache.commons.math3.optimization.general",141.714285714286,26.4285714285714,10.8571428571429,105.428571428571,0.957919329285714,1.28571428571429,0.428571428571429,0.285714285714286,0.285714285714286,1.85714285714286,0,0,0,0.00840336128571429,0.0119047618571429,0.00961427185714286,0,0,0,1.85714285714286,0,0.285714285714286,2.14285714285714,0.00943345085714286,0,0.00153609828571429,0.0109695491428571,510,100,23,197,2,2,2,2,2,5,0,0,0,0.058823529,0.083333333,0.025380711,0,0,0,9,0,2,11,0.048387097,0,0.010752688,0.059139785,992,185,76,738,6.705435305,9,3,2,2,13,0,0,0,0.058823529,0.083333333,0.067299903,0,0,0,13,0,2,15,0.066034156,0,0.010752688,0.076786844,5
"org.apache.commons.math3.optimization.linear",80.875,20.125,4.25,43.75,0.598920197625,0.625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,83,13,117,0.9375,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,161,34,350,4.791361581,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.optimization.univariate",89.1666666666667,17.3333333333333,5.33333333333333,23.6666666666667,0.7416305915,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,3.16666666666667,3.5,5.5,0.0512820513333333,0.0811965811666667,0.0897435896666667,0.141025641,187,34,8,42,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,19,21,33,0.307692308,0.487179487,0.538461538,0.846153846,535,104,32,142,4.449783549,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,19,21,33,0.307692308,0.487179487,0.538461538,0.846153846,0
"org.apache.commons.math3.random",78.8333333333333,16.9166666666667,3.58333333333333,41.4166666666667,0.601727246583333,0.75,0.375,1.45833333333333,0.208333333333333,2,0.001542010375,0.0416666666666667,0,0.0230158730416667,0.0134259259166667,0.019075480375,0.000816362833333333,0.0208333333333333,0,5.20833333333333,0.208333333333333,0.791666666666667,6,0.017031466375,0.0006237525,0.00297043620833333,0.0200019025416667,334,65,26,138,2,2,6,33,4,42,0.035331384,1,0,0.5,0.222222222,0.388888889,0.018539829,0.5,0,118,5,15,133,0.353293413,0.01497006,0.04491018,0.398203593,1892,406,86,994,14.441453918,18,9,35,5,48,0.037008249,1,0,0.552380953,0.322222222,0.457811529,0.019592708,0.5,0,125,5,19,144,0.408755193,0.01497006,0.071290469,0.480045661,1
"org.apache.commons.math3.special",194.666666666667,33.6666666666667,4,47.6666666666667,0.975022956666667,0,0,12,0.666666666666667,7.33333333333333,0.0261003643333333,0,0,0.274014155666667,0.111111111333333,0.129592067,0.013489518,0,0,47,30.6666666666667,14.6666666666667,61.6666666666667,0.289557567333333,0.324804142666667,0.208933656333333,0.498491223666667,300,45,5,57,1,0,0,26,1,18,0.076190476,0,0,0.604651163,0.166666667,0.310344828,0.039408867,0,0,130,65,28,158,0.513833992,0.741935484,0.516129032,0.870967742,584,101,12,143,2.92506887,0,0,36,2,22,0.078301093,0,0,0.822042467,0.333333334,0.388776201,0.040468554,0,0,141,92,44,185,0.868672702,0.974412428,0.626800969,1.495473671,0
"org.apache.commons.math3.stat",196,49.5,11,66.5,0.8940625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.0022123895,0.0022123895,226,60,18,96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.004424779,0.004424779,392,99,22,133,1.788125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.004424779,0.004424779,0
"org.apache.commons.math3.stat.clustering",85.6,20.4,3.4,15,0.6944444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,56,9,33,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,102,17,75,3.472222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.stat.correlation",71.8,17.4,7.2,60,0.6957122508,0.2,0.2,0,0,4,0,0,0,0,0,0.0388349514,0,0,0,0,0,0,0,0,0,0,0,113,27,11,102,0.846153846,1,1,0,0,20,0,0,0,0,0,0.194174757,0,0,0,0,0,0,0,0,0,0,0,359,87,36,300,3.478561254,1,1,0,0,20,0,0,0,0,0,0.194174757,0,0,0,0,0,0,0,0,0,0,0,0
