relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn,bug
math3\analysis\polynomials\PolynomialsUtils.java,org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,182,19,6,43,1,0,0,8,2,19,0,0,0,0.4,0.285714286,0.431818182,0,0,0,112,182,70,0,7,77,0.384615385,0,0.038461538,0.423076923,0
math3\analysis\solvers\AbstractPolynomialSolver.java,org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver,26,5,1,55,0.75,1,1,0,0,1,0,0,0,0,0,0.017857143,0,0,0,26,26,0,0,1,1,0,0,0.038461538,0.038461538,0
math3\analysis\solvers\AllowedSolution.java,org.apache.commons.math3.analysis.solvers.AllowedSolution,7,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BaseSecantSolver.java,org.apache.commons.math3.analysis.solvers.BaseSecantSolver,143,36,6,64,0.666666667,2,3,0,1,3,0,0,0,0,0.142857143,0.046153846,0,0,0,143,143,3,3,7,10,0.020979021,0.020979021,0.048951049,0.06993007,0
math3\analysis\solvers\BisectionSolver.java,org.apache.commons.math3.analysis.solvers.BisectionSolver,38,7,3,58,1,2,0,0,1,1,0,0,0,0,0.25,0.016949153,0,0,0,37,38,1,0,4,5,0.026315789,0,0.105263158,0.131578947,0
math3\analysis\solvers\BracketingNthOrderBrentSolver.java,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,216,41,9,68,0.8125,2,0,0,2,0,0,0,0,0,0.2,0,0,0,0,201,216,15,0,14,29,0.069444444,0,0.064814815,0.134259259,0
math3\analysis\solvers\BrentSolver.java,org.apache.commons.math3.analysis.solvers.BrentSolver,126,21,5,62,1,2,0,0,2,1,0,0,0,0,0.333333333,0.015873016,0,0,0,123,126,3,0,3,6,0.023809524,0,0.023809524,0.047619048,0
math3\analysis\solvers\IllinoisSolver.java,org.apache.commons.math3.analysis.solvers.IllinoisSolver,17,4,0,68,,3,0,0,0,3,0,0,0,0,0,0.043478261,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\LaguerreSolver.java,org.apache.commons.math3.analysis.solvers.LaguerreSolver,191,16,10,85,0.857142857,2,0,1,6,5,0.142857143,0,0,0.058823529,0.545454545,0.058139535,0.076923077,0,0,167,191,36,12,34,70,0.188481675,0.062827225,0.178010471,0.366492147,0
math3\analysis\solvers\MullerSolver.java,org.apache.commons.math3.analysis.solvers.MullerSolver,94,18,4,61,1,2,0,0,2,1,0,0,0,0,0.4,0.016129032,0,0,0,90,94,4,0,4,8,0.042553191,0,0.042553191,0.085106383,0
math3\analysis\solvers\MullerSolver2.java,org.apache.commons.math3.analysis.solvers.MullerSolver2,79,13,4,60,1,2,0,0,2,1,0,0,0,0,0.4,0.016393443,0,0,0,76,79,3,0,2,5,0.037974684,0,0.025316456,0.063291139,0
math3\analysis\solvers\NewtonSolver.java,org.apache.commons.math3.analysis.solvers.NewtonSolver,30,6,4,59,1,2,0,0,1,1,0,0,0,0,0.2,0.016666667,0,0,0,28,30,2,0,5,7,0.066666667,0,0.166666667,0.233333333,0
math3\analysis\solvers\PegasusSolver.java,org.apache.commons.math3.analysis.solvers.PegasusSolver,17,4,0,68,,3,0,0,0,3,0,0,0,0,0,0.043478261,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\RegulaFalsiSolver.java,org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,17,4,0,68,,3,0,0,0,3,0,0,0,0,0,0.043478261,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\RiddersSolver.java,org.apache.commons.math3.analysis.solvers.RiddersSolver,76,13,3,60,1,2,0,0,1,1,0,0,0,0,0.25,0.016393443,0,0,0,74,76,2,0,5,7,0.026315789,0,0.065789474,0.092105263,0
