relName,AvgWMC,CCMax,NTM,WMC,AvgSLOC,AvgSLOCExe,NA,NAIMP,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,SLOC,SLOCExe,stms,stmsExe,AID,CHM,DIT,NMA,NMI,NOA,PII,AMC,CBO,CC,DAC,DACquote,ICP,MPC,MPCNew,NIHICP,RFC,RFC1,UCL,bug
org.jfree.chart.entity.PieSectionEntity,1.5,7,11,18,5.583333333,2.75,9,5,12,12,32,12,0,12,12,75,33,50,30,2,32,2,9,20,2,0.354589372,0.583333333,5,7,0,0,19,7,53,12,39,38,1,0
org.jfree.chart.needle.PinNeedle,2.25,4,2,9,11,7.25,10,1,4,4,33,4,1,3,5,48,29,35,22,2,32,2,0,29,2,0.04040404,1.25,2,5,0,0,8,5,53,0,43,36,6,0
org.jfree.chart.plot.Plot,2.380952381,17,39,150,8.428571429,4.920634921,29,29,61,63,72,63,10,53,63,571,310,377,264,1,90,1,61,9,1,0.224584555,1.222222222,34,77,16,9,80,27,400,80,122,87,76,0
org.jfree.chart.event.PlotChangeEvent,1,1,2,2,3.5,1.5,3,1,2,2,20,2,0,2,1,10,3,7,3,3,24,3,2,18,3,0.166666667,0.5,1,1,1,1,2,1,2,0,20,20,3,0
org.jfree.chart.plot.PlotOrientation,2,4,3,10,6.4,3.4,4,4,5,5,13,5,2,3,2,40,17,27,15,1,12,1,2,8,1,0.202020202,0,1,0,2,1,0,0,0,0,13,13,0,0
org.jfree.chart.plot.PlotRenderingInfo,1.785714286,6,11,25,6.357142857,3.428571429,5,5,14,14,23,14,2,12,9,96,48,72,44,1,23,1,12,9,1,0.214452214,0.5,8,7,4,3,19,7,345,19,26,26,14,0
org.jfree.chart.plot.PlotState,1,1,2,2,3,1,1,1,2,2,13,2,0,2,0,9,2,6,2,1,15,1,2,11,1,0.111111111,0,0,0,1,1,0,0,0,0,13,13,2,0
org.jfree.chart.plot.PlotUtilities,4,4,0,4,11,6,0,0,0,1,12,1,0,1,1,13,6,10,6,1,14,1,1,11,1,0.083333333,3,3,3,0,0,5,3,19,5,18,15,1,0
org.jfree.chart.needle.PlumNeedle,2,4,2,8,9.25,6,10,1,4,4,33,4,1,3,5,41,24,28,17,2,32,2,0,29,2,0.04040404,1.25,3,5,0,0,8,5,53,0,43,36,5,0
org.jfree.chart.needle.PointerNeedle,2.75,5,2,11,14,10,10,1,4,4,33,4,1,3,5,60,40,46,32,2,32,2,0,29,2,0.04040404,3,1,12,0,0,13,12,59,0,43,36,5,0
org.jfree.chart.PolarChartPanel,2.571428571,5,3,18,13.42857143,8.857142857,73,3,7,7,112,7,3,4,12,101,62,71,44,3,114,3,5,105,3,0.214563863,2.714285714,6,19,0,0,35,19,216,11,196,136,17,0
org.jfree.chart.plot.PolarPlot,2.06779661,16,32,122,8.813559322,5.355932203,51,22,59,59,122,59,7,52,67,548,316,381,233,2,118,2,52,63,2,0.298981731,1.86440678,32,110,13,7,181,86,665,142,226,168,93,0
org.jfree.data.function.PowerFunction2D,1,1,2,2,3.5,1.5,2,2,2,2,13,2,0,2,3,11,3,8,3,1,15,1,2,11,1,0.111111111,0,1,0,0,0,0,0,0,0,13,13,0,0
org.jfree.chart.ui.ProjectInfo,1.444444444,5,8,13,9.444444444,6.111111111,10,3,9,9,39,9,0,9,10,90,55,68,49,3,43,3,8,30,3,0.23297491,1.444444444,3,13,2,2,18,13,27,2,50,48,9,0
org.jfree.data.time.Quarter,1.619047619,4,14,34,7.333333333,4.238095238,9,9,20,21,35,21,0,21,13,171,89,115,67,2,27,2,10,14,2,0.378989899,0.333333333,6,7,0,0,16,7,60,16,46,45,12,0
org.jfree.chart.axis.QuarterDateFormat,1.857142857,5,4,13,8,4.714285714,6,6,7,7,17,7,0,7,12,68,33,46,28,2,19,2,6,10,2,0.220779221,0,3,0,0,0,0,0,0,0,17,17,7,0
org.jfree.data.Range,2.105263158,4,9,40,8.210526316,4.578947368,3,3,12,19,27,19,1,18,24,161,87,99,66,1,27,1,16,8,1,0.247771836,0,4,0,0,0,0,0,0,0,27,27,0,0
org.jfree.data.RangeType,2.2,4,3,11,6.8,3.6,5,5,5,5,13,5,2,3,2,43,18,29,17,1,12,1,2,8,1,0.202020202,0,1,0,3,1,0,0,0,0,13,13,0,0
org.jfree.chart.util.RectangleAnchor,5.285714286,10,3,37,19.85714286,13,11,11,5,7,15,7,2,5,8,161,91,92,67,1,14,1,4,8,1,0.224242424,0.285714286,3,2,9,1,2,2,4,2,17,17,6,0
org.jfree.chart.block.RectangleConstraint,1.947368421,13,13,37,7.473684211,4.263157895,7,7,19,19,29,19,0,19,19,153,81,88,60,1,30,1,18,10,1,0.188197767,2.947368421,5,56,5,3,12,8,56,12,35,33,21,0
org.jfree.chart.util.RectangleEdge,2.666666667,5,5,24,8.555555556,4.777777778,6,6,5,9,17,9,2,7,7,89,43,59,39,1,16,1,6,8,1,0.233766234,0,1,0,4,1,0,0,0,0,17,17,1,0
org.jfree.chart.util.RectangleInsets,2.103448276,8,15,61,8.310344828,5.103448276,7,7,29,29,37,29,0,29,34,251,148,174,104,1,36,1,26,8,1,0.251402918,0.482758621,5,14,2,2,1,1,2,1,38,38,16,0
org.jfree.chart.util.RefineryUtilities,1.333333333,3,9,16,8.333333333,5.25,0,0,1,12,23,12,1,11,19,102,63,71,28,1,25,1,12,11,1,0.153846154,0.083333333,6,1,0,0,1,1,3,1,24,24,34,0
org.jfree.data.statistics.Regression,3,3,0,12,28,24,0,0,0,4,15,4,0,4,6,114,96,109,44,1,17,1,4,11,1,0.133333333,1.5,3,6,0,0,0,0,0,0,15,15,0,0
org.jfree.data.time.RegularTimePeriod,1.533333333,8,13,23,4.4,2.2,0,0,13,15,25,15,0,15,9,69,33,45,23,1,36,1,14,10,1,0.185858586,0,11,0,0,0,0,0,0,0,25,25,9,0
org.jfree.chart.util.RelativeDateFormat,1.931034483,16,18,56,8.275862069,5.24137931,14,14,28,29,37,29,0,29,21,256,152,192,135,2,37,2,26,8,2,0.30490086,0,5,0,4,1,0,0,0,0,37,37,15,0
org.jfree.chart.event.RendererChangeEvent,1,1,2,2,3.5,1.5,3,1,2,2,20,2,0,2,1,10,3,7,3,3,24,3,2,18,3,0.166666667,0.5,0,1,0,0,2,1,2,0,20,20,0,0
org.jfree.chart.renderer.RendererState,1.666666667,3,2,5,5.333333333,2.666666667,1,1,3,3,14,3,0,3,1,19,8,13,6,1,26,1,3,11,1,0.125,0.666666667,3,2,1,1,2,2,4,2,16,16,4,0
org.jfree.chart.renderer.RendererUtilities,9,13,1,27,44,31,0,0,0,3,14,3,0,3,12,134,93,89,55,1,16,1,3,11,1,0.125,8,3,24,0,0,0,0,0,0,14,14,0,0
org.jfree.chart.plot.RingPlot,2.238095238,16,16,47,11.28571429,7.619047619,98,7,21,21,206,21,5,16,23,246,160,174,105,3,206,3,17,185,3,0.326499118,2.571428571,24,54,2,2,92,47,462,48,366,300,33,0
org.jfree.data.xml.RootHandler,1.666666667,4,4,10,5.166666667,2.333333333,1,1,6,6,17,6,0,6,4,34,14,22,11,2,22,2,6,11,2,0.19047619,0,0,0,1,1,0,0,0,0,17,17,4,0
org.jfree.chart.util.Rotation,1.833333333,4,4,11,6,3.166666667,5,5,6,6,14,6,2,4,3,45,19,31,17,1,13,1,3,8,1,0.215909091,0,2,0,2,1,0,0,0,0,14,14,0,0
org.jfree.chart.renderer.category.ScatterRenderer,2.217391304,11,18,51,9.652173913,6.130434783,76,7,23,23,234,23,2,21,28,232,141,156,98,3,235,3,20,211,3,0.353879246,2.869565217,20,66,1,1,120,57,288,55,400,327,21,0
org.jfree.data.time.Second,2,7,13,38,8.789473684,5.473684211,8,8,18,19,34,19,0,19,17,177,104,127,73,2,27,2,9,15,2,0.333333333,0.947368421,7,18,1,1,37,18,116,37,79,54,16,0
org.jfree.chart.axis.SegmentedTimeline,1.866666667,6,31,84,8.844444444,5.511111111,23,23,42,45,53,45,3,42,37,640,248,401,223,1,52,1,42,8,1,0.253699789,1.155555556,6,52,7,4,62,47,149,62,73,69,39,0
org.jfree.data.time.SerialDate,2.425531915,13,32,114,6.765957447,4.085106383,31,31,22,47,57,47,1,46,51,361,192,218,108,1,59,1,46,10,1,0.193423598,0.595744681,7,28,1,1,10,3,75,10,60,59,2,0
