relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\linear\BlockRealMatrix.java,org.apache.commons.math.linear.BlockRealMatrix,1109,202,16,133,0.498652291,2,0,202,16,133,0.498652291,2,0,1,1,1,1,1,1,0,1109,1109,0,0,1109,1,0,0,1,0
math\linear\CholeskyDecompositionImpl.java,org.apache.commons.math.linear.CholeskyDecompositionImpl,192,17,9,45,0.8,1,0,17,9,45,0.8,1,0,1,1,1,1,1,1,0,192,192,0,0,192,1,0,0,1,1
math\linear\DefaultFieldMatrixChangingVisitor.java,org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor,17,4,1,15,0.666666667,1,0,4,1,15,0.666666667,1,0,1,1,1,1,1,1,0,17,17,0,0,17,1,0,0,1,0
math\linear\DefaultFieldMatrixPreservingVisitor.java,org.apache.commons.math.linear.DefaultFieldMatrixPreservingVisitor,16,4,1,15,0.666666667,1,2,4,1,15,0.666666667,1,2,1,1,1,1,1,1,0,16,16,0,0,16,1,0,0,1,0
math\linear\DefaultRealMatrixChangingVisitor.java,org.apache.commons.math.linear.DefaultRealMatrixChangingVisitor,12,3,1,14,,1,0,3,1,14,,1,0,1,1,1,1,1,1,0,12,12,0,0,12,1,0,0,1,0
math\linear\DefaultRealMatrixPreservingVisitor.java,org.apache.commons.math.linear.DefaultRealMatrixPreservingVisitor,11,3,1,14,,1,0,3,1,14,,1,0,1,1,1,1,1,1,0,11,11,0,0,11,1,0,0,1,0
math\linear\EigenDecompositionImpl.java,org.apache.commons.math.linear.EigenDecompositionImpl,1157,188,18,72,0.903225806,1,0,188,18,72,0.903225806,1,0,1,1,1,1,1,1,0,1157,1157,0,0,1157,1,0,0,1,0
math\linear\FieldLUDecompositionImpl.java,org.apache.commons.math.linear.FieldLUDecompositionImpl,270,30,8,28,0.5,1,0,30,8,28,0.5,1,0,1,1,1,1,1,1,0,270,270,0,0,270,1,0,0,1,0
math\linear\LUDecompositionImpl.java,org.apache.commons.math.linear.LUDecompositionImpl,263,31,9,31,0.660714286,1,0,31,9,31,0.660714286,1,0,1,1,1,1,1,1,0,263,263,0,0,263,1,0,0,1,0
math\linear\MatrixVisitorException.java,org.apache.commons.math.linear.MatrixVisitorException,6,1,1,61,0,5,0,1,1,61,0,5,0,1,1,1,1,1,1,0,6,6,0,0,6,1,0,0,1,0
math\linear\NonSquareMatrixException.java,org.apache.commons.math.linear.NonSquareMatrixException,7,1,0,63,0,6,0,1,0,63,0,6,0,1,1,1,1,1,1,0,7,7,0,0,7,1,0,0,1,0
math\linear\NotPositiveDefiniteMatrixException.java,org.apache.commons.math.linear.NotPositiveDefiniteMatrixException,6,1,0,45,0,4,0,1,0,45,0,4,0,1,1,1,1,1,1,0,6,6,0,0,6,1,0,0,1,0
math\linear\NotSymmetricMatrixException.java,org.apache.commons.math.linear.NotSymmetricMatrixException,6,1,0,45,0,4,0,1,0,45,0,4,0,1,1,1,1,1,1,0,6,6,0,0,6,1,0,0,1,0
math\linear\OpenMapRealMatrix.java,org.apache.commons.math.linear.OpenMapRealMatrix,168,31,8,142,0.703125,2,0,31,8,142,0.703125,2,0,1,1,1,1,1,1,0,168,168,0,0,168,1,0,0,1,0
math\linear\OpenMapRealVector.java,org.apache.commons.math.linear.OpenMapRealVector,894,230,10,173,0.842276423,1,0,230,10,173,0.842276423,1,0,1,1,1,1,1,1,0,894,894,0,0,894,1,0,0,1,0
math\linear\RealVectorFormat.java,org.apache.commons.math.linear.RealVectorFormat,130,29,15,49,0.920454545,3,0,29,15,49,0.920454545,3,0,1,1,1,1,1,1,0,130,130,0,0,130,1,0,0,1,0
math\linear\SingularMatrixException.java,org.apache.commons.math.linear.SingularMatrixException,6,1,0,63,0,6,0,1,0,63,0,6,0,1,1,1,1,1,1,0,6,6,0,0,6,1,0,0,1,0
math\linear\SingularValueDecompositionImpl.java,org.apache.commons.math.linear.SingularValueDecompositionImpl,254,33,14,80,0.818181818,1,0,33,14,80,0.818181818,1,0,1,1,1,1,1,1,0,254,254,0,0,254,1,0,0,1,0
math\linear\SparseFieldMatrix.java,org.apache.commons.math.linear.SparseFieldMatrix,100,18,6,114,0.6875,2,0,18,6,114,0.6875,2,0,1,1,1,1,1,1,0,100,100,0,0,100,1,0,0,1,0
math\linear\SparseFieldVector.java,org.apache.commons.math.linear.SparseFieldVector,426,103,13,106,0.721698113,1,0,103,13,106,0.721698113,1,0,1,1,1,1,1,1,0,426,426,0,0,426,1,0,0,1,0
math\linear\TriDiagonalTransformer.java,org.apache.commons.math.linear.TriDiagonalTransformer,130,31,7,30,0.69047619,1,0,31,7,30,0.69047619,1,0,1,1,1,1,1,1,0,130,130,0,0,130,1,0,0,1,0
math\ode\AbstractIntegrator.java,org.apache.commons.math.ode.AbstractIntegrator,134,28,16,49,0.901315789,1,2,28,16,49,0.901315789,1,2,1,1,1,1,1,1,0,134,134,0,0,134,1,0,0,1,0
