"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math.exception",19.1666666666667,3.75,2.16666666666667,14.3333333333333,1.18915674604167,2.29166666666667,1.20833333333333,3.75,2.16666666666667,14.3333333333333,1.18915674604167,2.29166666666667,1.20833333333333,1,1,1,1,1,1,19.1666666666667,0,0,19.1666666666667,1,0,0,1,42,9,3,18,2,4,12,9,3,18,2,4,12,1,1,1,1,1,1,42,0,0,42,1,0,0,1,460,90,52,344,28.539761905,55,29,90,52,344,28.539761905,55,29,24,24,24,24,24,24,460,0,0,460,24,0,0,24,0
"org.apache.commons.math.exception.util",119.75,10.75,0.75,7,NA,0,0,10.75,0.75,7,NA,0,0,1,1,1,1,1,1,119.75,0,0,119.75,1,0,0,1,319,26,2,17,NA,0,0,26,2,17,NA,0,0,1,1,1,1,1,1,319,0,0,319,1,0,0,1,479,43,3,28,NA,0,0,43,3,28,NA,0,0,4,4,4,4,4,4,479,0,0,479,4,0,0,4,0
"org.apache.commons.math.filter",67,11.6666666666667,6.66666666666667,32,0.784030784,0,0,11.6666666666667,6.66666666666667,32,0.784030784,0,0,1,1,1,1,1,1,67,0,0,67,1,0,0,1,133,23,14,47,0.857142857,0,0,23,14,47,0.857142857,0,0,1,1,1,1,1,1,133,0,0,133,1,0,0,1,201,35,20,96,2.352092352,0,0,35,20,96,2.352092352,0,0,3,3,3,3,3,3,201,0,0,201,3,0,0,3,0
"org.apache.commons.math.fraction",122.2,27.7,3.8,34,1.1475437532,1.6,0.4,0.7,1.2,3.8,0.0001795489,0,0,0.0076992754,0.2376190476,0.0885630131,9.1956e-05,0,0,2.5,2.5,4.9,7.4,0.0069126112,0.0116738379,0.0433281904,0.0502408016,390,95,7,75,2,3,2,6,3,13,0.000912779,0,0,0.0625,0.5,0.222222222,0.000465839,0,0,19,19,24,33,0.048717949,0.06462585,0.222222222,0.222222222,1222,277,38,340,11.475437532,16,4,7,12,38,0.001795489,0,0,0.076992754,2.376190476,0.885630131,0.00091956,0,0,25,25,49,74,0.069126112,0.116738379,0.433281904,0.502408016,1
"org.apache.commons.math.genetics",36.2142857142857,8.85714285714286,3.71428571428571,12.5,NA,0.571428571428571,0.285714285714286,0.285714285714286,0.571428571428571,2.28571428571429,0.0952380952142857,0.0714285714285714,0,0.116071428571429,0.148412698428571,0.122614712928571,0.0952380952142857,0.0238095237857143,0,1.14285714285714,0.857142857142857,1.78571428571429,2.92857142857143,0.0271701268571429,0.0946196660714286,0.0809270842142857,0.108097210785714,110,27,8,28,NA,2,2,3,3,9,1.333333333,1,0,1.5,0.6,0.583333333,1.333333333,0.333333333,0,6,8,6,12,0.146341463,1.142857143,0.571428571,0.571428571,507,124,52,175,NA,8,4,4,8,32,1.333333333,1,0,1.625,2.077777778,1.716605981,1.333333333,0.333333333,0,16,12,25,41,0.380381776,1.324675325,1.132979179,1.513360951,0
"org.apache.commons.math.geometry",97,23,3,23,0.892857143,0,3,23,3,23,0.892857143,0,3,1,1,1,1,1,1,97,0,0,97,1,0,0,1,97,23,3,23,0.892857143,0,3,23,3,23,0.892857143,0,3,1,1,1,1,1,1,97,0,0,97,1,0,0,1,97,23,3,23,0.892857143,0,3,23,3,23,0.892857143,0,3,1,1,1,1,1,1,97,0,0,97,1,0,0,1,0
"org.apache.commons.math.geometry.euclidean.oned",56.5714285714286,15.1428571428571,4.42857142857143,34.1428571428571,NA,0.428571428571429,0,15.1428571428571,4.42857142857143,34.1428571428571,NA,0.428571428571429,0,1,1,1,1,1,1,56.5714285714286,0,0,56.5714285714286,1,0,0,1,145,38,8,91,NA,1,0,38,8,91,NA,1,0,1,1,1,1,1,1,145,0,0,145,1,0,0,1,396,106,31,239,NA,3,0,106,31,239,NA,3,0,7,7,7,7,7,7,396,0,0,396,7,0,0,7,0
"org.apache.commons.math.geometry.euclidean.threed",122,19.3333333333333,6.41666666666667,49.25,NA,0.583333333333333,0,19.3333333333333,6.41666666666667,49.25,NA,0.583333333333333,0,1,1,1,1,1,1,122,0,0,122,1,0,0,1,473,63,16,109,NA,2,0,63,16,109,NA,2,0,1,1,1,1,1,1,473,0,0,473,1,0,0,1,1464,232,77,591,NA,7,0,232,77,591,NA,7,0,12,12,12,12,12,12,1464,0,0,1464,12,0,0,12,2
"org.apache.commons.math.geometry.euclidean.twod",103.75,20.25,8.25,57.25,NA,0.375,0.125,20.25,8.25,57.25,NA,0.375,0.125,1,1,1,1,1,1,103.75,0,0,103.75,1,0,0,1,245,39,16,137,NA,1,1,39,16,137,NA,1,1,1,1,1,1,1,1,245,0,0,245,1,0,0,1,830,162,66,458,NA,3,1,162,66,458,NA,3,1,8,8,8,8,8,8,830,0,0,830,8,0,0,8,0
"org.apache.commons.math.geometry.partitioning",112,24.625,6,21.5,0.701840659375,0,0.75,24.625,6,21.5,0.701840659375,0,0.75,1,1,1,1,1,1,112,0,0,112,1,0,0,1,338,87,14,68,2,0,3,87,14,68,2,0,3,1,1,1,1,1,1,338,0,0,338,1,0,0,1,896,197,48,172,5.614725275,0,6,197,48,172,5.614725275,0,6,8,8,8,8,8,8,896,0,0,896,8,0,0,8,0
"org.apache.commons.math.geometry.partitioning.utilities",283.5,37.5,1,18,0.4839876035,0,0,37.5,1,18,0.4839876035,0,0,1,1,1,1,1,1,283.5,0,0,283.5,1,0,0,1,378,49,1,22,0.842975207,0,0,49,1,22,0.842975207,0,0,1,1,1,1,1,1,378,0,0,378,1,0,0,1,567,75,2,36,0.967975207,0,0,75,2,36,0.967975207,0,0,2,2,2,2,2,2,567,0,0,567,2,0,0,2,0
